census_year,rc13,rc13desc,sex,age_grp,ur5_rc13,ur5_rc13desc,count
2013,07,Taranaki Region,Male,35–39,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,35–39,99,Area Outside Region,..C
2013,07,Taranaki Region,Male,40–44,,,00159
2013,07,Taranaki Region,Male,40–44,01,Northland Region,00018
2013,07,Taranaki Region,Male,40–44,02,Auckland Region,00084
2013,07,Taranaki Region,Male,40–44,03,Waikato Region,00060
2013,07,Taranaki Region,Male,40–44,04,Bay of Plenty Region,00024
2013,07,Taranaki Region,Male,40–44,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,40–44,06,Hawke's Bay Region,00012
2013,07,Taranaki Region,Male,40–44,07,Taranaki Region,02727
2013,07,Taranaki Region,Male,40–44,08,Manawatu-Wanganui Region,00054
2013,07,Taranaki Region,Male,40–44,09,Wellington Region,00045
2013,07,Taranaki Region,Male,40–44,12,West Coast Region,00006
2013,07,Taranaki Region,Male,40–44,13,Canterbury Region,00027
2013,07,Taranaki Region,Male,40–44,14,Otago Region,00009
2013,07,Taranaki Region,Male,40–44,15,Southland Region,..C
2013,07,Taranaki Region,Male,40–44,16,Tasman Region,..C
2013,07,Taranaki Region,Male,40–44,17,Nelson Region,..C
2013,07,Taranaki Region,Male,40–44,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,45–49,,,00180
2013,07,Taranaki Region,Male,45–49,01,Northland Region,00012
2013,07,Taranaki Region,Male,45–49,02,Auckland Region,00057
2013,07,Taranaki Region,Male,45–49,03,Waikato Region,00033
2013,07,Taranaki Region,Male,45–49,04,Bay of Plenty Region,00021
2013,07,Taranaki Region,Male,45–49,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,45–49,06,Hawke's Bay Region,00012
2013,07,Taranaki Region,Male,45–49,07,Taranaki Region,02895
2013,07,Taranaki Region,Male,45–49,08,Manawatu-Wanganui Region,00039
2013,07,Taranaki Region,Male,45–49,09,Wellington Region,00036
2013,07,Taranaki Region,Male,45–49,12,West Coast Region,..C
2013,07,Taranaki Region,Male,45–49,13,Canterbury Region,00015
2013,07,Taranaki Region,Male,45–49,14,Otago Region,..C
2013,07,Taranaki Region,Male,45–49,15,Southland Region,..C
2013,07,Taranaki Region,Male,45–49,16,Tasman Region,..C
2013,07,Taranaki Region,Male,45–49,17,Nelson Region,..C
2013,07,Taranaki Region,Male,45–49,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,50–54,,,00222
2013,07,Taranaki Region,Male,50–54,01,Northland Region,00006
2013,07,Taranaki Region,Male,50–54,02,Auckland Region,00057
2013,07,Taranaki Region,Male,50–54,03,Waikato Region,00039
2013,07,Taranaki Region,Male,50–54,04,Bay of Plenty Region,00024
2013,07,Taranaki Region,Male,50–54,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,50–54,06,Hawke's Bay Region,00009
2013,07,Taranaki Region,Male,50–54,07,Taranaki Region,03117
2013,07,Taranaki Region,Male,50–54,08,Manawatu-Wanganui Region,00054
2013,07,Taranaki Region,Male,50–54,09,Wellington Region,00021
2013,07,Taranaki Region,Male,50–54,12,West Coast Region,..C
2013,07,Taranaki Region,Male,50–54,13,Canterbury Region,00021
2013,07,Taranaki Region,Male,50–54,14,Otago Region,..C
2013,07,Taranaki Region,Male,50–54,15,Southland Region,..C
2013,07,Taranaki Region,Male,50–54,16,Tasman Region,..C
2013,07,Taranaki Region,Male,50–54,17,Nelson Region,..C
2013,07,Taranaki Region,Male,50–54,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,55–59,,,00195
2013,07,Taranaki Region,Male,55–59,01,Northland Region,00012
2013,07,Taranaki Region,Male,55–59,02,Auckland Region,00036
2013,07,Taranaki Region,Male,55–59,03,Waikato Region,00027
2013,07,Taranaki Region,Male,55–59,04,Bay of Plenty Region,00009
2013,07,Taranaki Region,Male,55–59,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,55–59,06,Hawke's Bay Region,00006
2013,07,Taranaki Region,Male,55–59,07,Taranaki Region,02853
2013,07,Taranaki Region,Male,55–59,08,Manawatu-Wanganui Region,00027
2013,07,Taranaki Region,Male,55–59,09,Wellington Region,00024
2013,07,Taranaki Region,Male,55–59,12,West Coast Region,..C
2013,07,Taranaki Region,Male,55–59,13,Canterbury Region,00009
2013,07,Taranaki Region,Male,55–59,14,Otago Region,00006
2013,07,Taranaki Region,Male,55–59,15,Southland Region,..C
2013,07,Taranaki Region,Male,55–59,17,Nelson Region,..C
2013,07,Taranaki Region,Male,55–59,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,60–64,,,00198
2013,07,Taranaki Region,Male,60–64,01,Northland Region,00009
2013,07,Taranaki Region,Male,60–64,02,Auckland Region,00036
2013,07,Taranaki Region,Male,60–64,03,Waikato Region,00027
2013,07,Taranaki Region,Male,60–64,04,Bay of Plenty Region,00009
2013,07,Taranaki Region,Male,60–64,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,60–64,06,Hawke's Bay Region,00009
2013,07,Taranaki Region,Male,60–64,07,Taranaki Region,02652
2013,07,Taranaki Region,Male,60–64,08,Manawatu-Wanganui Region,00030
2013,07,Taranaki Region,Male,60–64,09,Wellington Region,00024
2013,07,Taranaki Region,Male,60–64,13,Canterbury Region,00009
2013,07,Taranaki Region,Male,60–64,14,Otago Region,..C
2013,07,Taranaki Region,Male,60–64,15,Southland Region,..C
2013,07,Taranaki Region,Male,60–64,16,Tasman Region,..C
2013,07,Taranaki Region,Male,60–64,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,65–69,,,00153
2013,07,Taranaki Region,Male,65–69,01,Northland Region,..C
2013,07,Taranaki Region,Male,65–69,02,Auckland Region,00033
2013,07,Taranaki Region,Male,65–69,03,Waikato Region,00024
2013,07,Taranaki Region,Male,65–69,04,Bay of Plenty Region,00015
2013,07,Taranaki Region,Male,65–69,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,65–69,06,Hawke's Bay Region,..C
2013,07,Taranaki Region,Male,65–69,07,Taranaki Region,02190
2013,07,Taranaki Region,Male,65–69,08,Manawatu-Wanganui Region,00018
2013,07,Taranaki Region,Male,65–69,09,Wellington Region,00015
2013,07,Taranaki Region,Male,65–69,12,West Coast Region,..C
2013,07,Taranaki Region,Male,65–69,13,Canterbury Region,00012
2013,07,Taranaki Region,Male,65–69,14,Otago Region,..C
2013,07,Taranaki Region,Male,65–69,15,Southland Region,..C
2013,07,Taranaki Region,Male,65–69,16,Tasman Region,..C
2013,07,Taranaki Region,Male,65–69,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,70–74,,,00120
2013,07,Taranaki Region,Male,70–74,01,Northland Region,..C
2013,07,Taranaki Region,Male,70–74,02,Auckland Region,00009
2013,07,Taranaki Region,Male,70–74,03,Waikato Region,00012
2013,07,Taranaki Region,Male,70–74,04,Bay of Plenty Region,..C
2013,07,Taranaki Region,Male,70–74,05,Gisborne Region,..C
2013,07,Taranaki Region,Male,70–74,07,Taranaki Region,01710
2013,07,Taranaki Region,Male,70–74,08,Manawatu-Wanganui Region,00012
2013,07,Taranaki Region,Male,70–74,09,Wellington Region,00009
2013,07,Taranaki Region,Male,70–74,12,West Coast Region,..C
2013,07,Taranaki Region,Male,70–74,13,Canterbury Region,00009
2013,07,Taranaki Region,Male,70–74,14,Otago Region,..C
2013,07,Taranaki Region,Male,70–74,15,Southland Region,..C
2013,07,Taranaki Region,Male,70–74,16,Tasman Region,..C
2013,07,Taranaki Region,Male,70–74,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,75–79,,,00108
2013,07,Taranaki Region,Male,75–79,01,Northland Region,..C
2013,07,Taranaki Region,Male,75–79,02,Auckland Region,00009
2013,07,Taranaki Region,Male,75–79,03,Waikato Region,00006
2013,07,Taranaki Region,Male,75–79,04,Bay of Plenty Region,00009
2013,07,Taranaki Region,Male,75–79,06,Hawke's Bay Region,..C
2013,07,Taranaki Region,Male,75–79,07,Taranaki Region,01278
2013,07,Taranaki Region,Male,75–79,08,Manawatu-Wanganui Region,00009
2013,07,Taranaki Region,Male,75–79,09,Wellington Region,..C
2013,07,Taranaki Region,Male,75–79,13,Canterbury Region,..C
2013,07,Taranaki Region,Male,75–79,18,Marlborough Region,..C
2013,07,Taranaki Region,Male,80–84,,,00063
2013,07,Taranaki Region,Male,80–84,02,Auckland Region,..C
2013,07,Taranaki Region,Male,80–84,03,Waikato Region,..C
2013,07,Taranaki Region,Male,80–84,04,Bay of Plenty Region,..C
2013,07,Taranaki Region,Male,80–84,07,Taranaki Region,00978
2013,07,Taranaki Region,Male,80–84,08,Manawatu-Wanganui Region,00009
2013,07,Taranaki Region,Male,80–84,09,Wellington Region,..C
2013,07,Taranaki Region,Male,80–84,13,Canterbury Region,..C
2013,07,Taranaki Region,Male,80–84,17,Nelson Region,..C
2013,07,Taranaki Region,Male,85–89,,,00033
2013,07,Taranaki Region,Male,85–89,02,Auckland Region,..C
2013,07,Taranaki Region,Male,85–89,03,Waikato Region,..C
2013,07,Taranaki Region,Male,85–89,04,Bay of Plenty Region,..C
2013,07,Taranaki Region,Male,85–89,07,Taranaki Region,00546
2013,07,Taranaki Region,Male,85–89,08,Manawatu-Wanganui Region,..C
2013,07,Taranaki Region,Male,85–89,09,Wellington Region,..C
2013,07,Taranaki Region,Male,85–89,13,Canterbury Region,..C
2013,07,Taranaki Region,Male,85–89,15,Southland Region,..C
2013,07,Taranaki Region,Male,90+,,,00015
2013,07,Taranaki Region,Male,90+,02,Auckland Region,..C
2013,07,Taranaki Region,Male,90+,03,Waikato Region,..C
2013,07,Taranaki Region,Male,90+,04,Bay of Plenty Region,..C
2013,07,Taranaki Region,Male,90+,07,Taranaki Region,00168
2013,07,Taranaki Region,Male,90+,09,Wellington Region,..C
2013,07,Taranaki Region,Male,90+,18,Marlborough Region,..C
2013,08,Manawatu-Wanganui Region,Female,05-09,,,00363
2013,08,Manawatu-Wanganui Region,Female,05-09,01,Northland Region,00030
2013,08,Manawatu-Wanganui Region,Female,05-09,02,Auckland Region,00105
2013,08,Manawatu-Wanganui Region,Female,05-09,03,Waikato Region,00114
2013,08,Manawatu-Wanganui Region,Female,05-09,04,Bay of Plenty Region,00057
2013,08,Manawatu-Wanganui Region,Female,05-09,05,Gisborne Region,00021
2013,08,Manawatu-Wanganui Region,Female,05-09,06,Hawke's Bay Region,00081
2013,08,Manawatu-Wanganui Region,Female,05-09,07,Taranaki Region,00048
2013,08,Manawatu-Wanganui Region,Female,05-09,08,Manawatu-Wanganui Region,05454
2013,08,Manawatu-Wanganui Region,Female,05-09,09,Wellington Region,00231
2013,08,Manawatu-Wanganui Region,Female,05-09,12,West Coast Region,..C
2013,08,Manawatu-Wanganui Region,Female,05-09,13,Canterbury Region,00057
2013,08,Manawatu-Wanganui Region,Female,05-09,14,Otago Region,00015
2013,08,Manawatu-Wanganui Region,Female,05-09,15,Southland Region,00006
2013,08,Manawatu-Wanganui Region,Female,05-09,16,Tasman Region,..C
2013,08,Manawatu-Wanganui Region,Female,05-09,17,Nelson Region,..C
2013,08,Manawatu-Wanganui Region,Female,05-09,18,Marlborough Region,00015
2013,08,Manawatu-Wanganui Region,Female,05-09,99,Area Outside Region,..C
2013,08,Manawatu-Wanganui Region,Female,10-14,,,00276
2013,08,Manawatu-Wanganui Region,Female,10-14,01,Northland Region,00027
2013,08,Manawatu-Wanganui Region,Female,10-14,02,Auckland Region,00096
2013,08,Manawatu-Wanganui Region,Female,10-14,03,Waikato Region,00111
2013,08,Manawatu-Wanganui Region,Female,10-14,04,Bay of Plenty Region,00045
2013,08,Manawatu-Wanganui Region,Female,10-14,05,Gisborne Region,00018
2013,08,Manawatu-Wanganui Region,Female,10-14,06,Hawke's Bay Region,00066
2013,08,Manawatu-Wanganui Region,Female,10-14,07,Taranaki Region,00030
2013,08,Manawatu-Wanganui Region,Female,10-14,08,Manawatu-Wanganui Region,05880
2013,08,Manawatu-Wanganui Region,Female,10-14,09,Wellington Region,00189
2013,08,Manawatu-Wanganui Region,Female,10-14,12,West Coast Region,..C
2013,08,Manawatu-Wanganui Region,Female,10-14,13,Canterbury Region,00042
2013,08,Manawatu-Wanganui Region,Female,10-14,14,Otago Region,00012
2013,08,Manawatu-Wanganui Region,Female,10-14,15,Southland Region,00009
2013,08,Manawatu-Wanganui Region,Female,10-14,16,Tasman Region,..C
2013,08,Manawatu-Wanganui Region,Female,10-14,17,Nelson Region,..C
2013,08,Manawatu-Wanganui Region,Female,10-14,18,Marlborough Region,00009
2013,08,Manawatu-Wanganui Region,Female,15-19,,,00252
2013,08,Manawatu-Wanganui Region,Female,15-19,01,Northland Region,00048
2013,08,Manawatu-Wanganui Region,Female,15-19,02,Auckland Region,00186
2013,08,Manawatu-Wanganui Region,Female,15-19,03,Waikato Region,00150
2013,08,Manawatu-Wanganui Region,Female,15-19,04,Bay of Plenty Region,00120
2013,08,Manawatu-Wanganui Region,Female,15-19,05,Gisborne Region,00027
2013,08,Manawatu-Wanganui Region,Female,15-19,06,Hawke's Bay Region,00153
2013,08,Manawatu-Wanganui Region,Female,15-19,07,Taranaki Region,00168
2013,08,Manawatu-Wanganui Region,Female,15-19,08,Manawatu-Wanganui Region,05529
2013,08,Manawatu-Wanganui Region,Female,15-19,09,Wellington Region,00327
2013,08,Manawatu-Wanganui Region,Female,15-19,12,West Coast Region,..C
2013,08,Manawatu-Wanganui Region,Female,15-19,13,Canterbury Region,00069
2013,08,Manawatu-Wanganui Region,Female,15-19,14,Otago Region,00030
2013,08,Manawatu-Wanganui Region,Female,15-19,15,Southland Region,00018
2013,08,Manawatu-Wanganui Region,Female,15-19,16,Tasman Region,00009
2013,08,Manawatu-Wanganui Region,Female,15-19,17,Nelson Region,00006
2013,08,Manawatu-Wanganui Region,Female,15-19,18,Marlborough Region,00021
2013,08,Manawatu-Wanganui Region,Female,15-19,99,Area Outside Region,..C
2013,08,Manawatu-Wanganui Region,Female,20–24,,,00186
2013,08,Manawatu-Wanganui Region,Female,20–24,01,Northland Region,00051
2013,08,Manawatu-Wanganui Region,Female,20–24,02,Auckland Region,00228
2013,08,Manawatu-Wanganui Region,Female,20–24,03,Waikato Region,00195
2013,08,Manawatu-Wanganui Region,Female,20–24,04,Bay of Plenty Region,00129
2013,08,Manawatu-Wanganui Region,Female,20–24,05,Gisborne Region,00030
2013,08,Manawatu-Wanganui Region,Female,20–24,06,Hawke's Bay Region,00189
2013,08,Manawatu-Wanganui Region,Female,20–24,07,Taranaki Region,00183
2013,08,Manawatu-Wanganui Region,Female,20–24,08,Manawatu-Wanganui Region,04485
2013,08,Manawatu-Wanganui Region,Female,20–24,09,Wellington Region,00444
2013,08,Manawatu-Wanganui Region,Female,20–24,12,West Coast Region,00009
2013,08,Manawatu-Wanganui Region,Female,20–24,13,Canterbury Region,00135
2013,08,Manawatu-Wanganui Region,Female,20–24,14,Otago Region,00081
2013,08,Manawatu-Wanganui Region,Female,20–24,15,Southland Region,00015
2013,08,Manawatu-Wanganui Region,Female,20–24,16,Tasman Region,00015
2013,08,Manawatu-Wanganui Region,Female,20–24,17,Nelson Region,00015
2013,08,Manawatu-Wanganui Region,Female,20–24,18,Marlborough Region,00018
2013,08,Manawatu-Wanganui Region,Female,25–29,,,00177
2013,08,Manawatu-Wanganui Region,Female,25–29,01,Northland Region,00024
2013,08,Manawatu-Wanganui Region,Female,25–29,02,Auckland Region,00180
2013,08,Manawatu-Wanganui Region,Female,25–29,03,Waikato Region,00135
2013,08,Manawatu-Wanganui Region,Female,25–29,04,Bay of Plenty Region,00063
2013,08,Manawatu-Wanganui Region,Female,25–29,05,Gisborne Region,00015
2013,08,Manawatu-Wanganui Region,Female,25–29,06,Hawke's Bay Region,00084
2013,08,Manawatu-Wanganui Region,Female,25–29,07,Taranaki Region,00054
2013,08,Manawatu-Wanganui Region,Female,25–29,08,Manawatu-Wanganui Region,03882
2013,08,Manawatu-Wanganui Region,Female,25–29,09,Wellington Region,00327
2013,08,Manawatu-Wanganui Region,Female,25–29,12,West Coast Region,00006
2013,08,Manawatu-Wanganui Region,Female,25–29,13,Canterbury Region,00108
2013,08,Manawatu-Wanganui Region,Female,25–29,14,Otago Region,00069
2013,08,Manawatu-Wanganui Region,Female,25–29,15,Southland Region,00009
2013,08,Manawatu-Wanganui Region,Female,25–29,16,Tasman Region,00009
2013,08,Manawatu-Wanganui Region,Female,25–29,17,Nelson Region,00009
2013,08,Manawatu-Wanganui Region,Female,25–29,18,Marlborough Region,00015
2013,08,Manawatu-Wanganui Region,Female,25–29,99,Area Outside Region,..C
2013,08,Manawatu-Wanganui Region,Female,30–34,,,00156
2013,08,Manawatu-Wanganui Region,Female,30–34,01,Northland Region,00012
2013,08,Manawatu-Wanganui Region,Female,30–34,02,Auckland Region,00165
2013,08,Manawatu-Wanganui Region,Female,30–34,03,Waikato Region,00102
2013,08,Manawatu-Wanganui Region,Female,30–34,04,Bay of Plenty Region,00054
2013,08,Manawatu-Wanganui Region,Female,30–34,05,Gisborne Region,00012
2013,08,Manawatu-Wanganui Region,Female,30–34,06,Hawke's Bay Region,00081
2013,08,Manawatu-Wanganui Region,Female,30–34,07,Taranaki Region,00045
2013,08,Manawatu-Wanganui Region,Female,30–34,08,Manawatu-Wanganui Region,04104
2013,08,Manawatu-Wanganui Region,Female,30–34,09,Wellington Region,00249
2013,08,Manawatu-Wanganui Region,Female,30–34,12,West Coast Region,..C
2013,08,Manawatu-Wanganui Region,Female,30–34,13,Canterbury Region,00078
2013,08,Manawatu-Wanganui Region,Female,30–34,14,Otago Region,00027
2013,08,Manawatu-Wanganui Region,Female,30–34,15,Southland Region,00009
2013,08,Manawatu-Wanganui Region,Female,30–34,16,Tasman Region,..C
2013,08,Manawatu-Wanganui Region,Female,30–34,17,Nelson Region,00009
2013,08,Manawatu-Wanganui Region,Female,30–34,18,Marlborough Region,00021
2013,08,Manawatu-Wanganui Region,Female,35–39,,,00198
2013,08,Manawatu-Wanganui Region,Female,35–39,01,Northland Region,00018
2013,08,Manawatu-Wanganui Region,Female,35–39,02,Auckland Region,00129
2013,08,Manawatu-Wanganui Region,Female,35–39,03,Waikato Region,00081
2013,08,Manawatu-Wanganui Region,Female,35–39,04,Bay of Plenty Region,00045
2013,08,Manawatu-Wanganui Region,Female,35–39,05,Gisborne Region,00009
2013,08,Manawatu-Wanganui Region,Female,35–39,06,Hawke's Bay Region,00072
2013,08,Manawatu-Wanganui Region,Female,35–39,07,Taranaki Region,00039
2013,08,Manawatu-Wanganui Region,Female,35–39,08,Manawatu-Wanganui Region,04770
2013,08,Manawatu-Wanganui Region,Female,35–39,09,Wellington Region,00249
2013,08,Manawatu-Wanganui Region,Female,35–39,12,West Coast Region,..C
2013,08,Manawatu-Wanganui Region,Female,35–39,13,Canterbury Region,00060
2013,08,Manawatu-Wanganui Region,Female,35–39,14,Otago Region,00018
2013,08,Manawatu-Wanganui Region,Female,35–39,15,Southland Region,00009
2013,08,Manawatu-Wanganui Region,Female,35–39,16,Tasman Region,..C
