rc13,rc13desc,year,age_grp_mother,sex,count
07,Taranaki Region,1998,30–34,Female,186
07,Taranaki Region,1998,30–34,Male,207
07,Taranaki Region,1998,35–39,Female,75
07,Taranaki Region,1998,35–39,Male,90
07,Taranaki Region,1998,40–44,Female,12
07,Taranaki Region,1998,40–44,Male,9
07,Taranaki Region,1998,45–49,Male,0
07,Taranaki Region,1999,15–19,Female,72
07,Taranaki Region,1999,15–19,Male,60
07,Taranaki Region,1999,20–24,Female,147
07,Taranaki Region,1999,20–24,Male,159
07,Taranaki Region,1999,25–29,Female,237
07,Taranaki Region,1999,25–29,Male,246
07,Taranaki Region,1999,30–34,Female,195
07,Taranaki Region,1999,30–34,Male,225
07,Taranaki Region,1999,35–39,Female,90
07,Taranaki Region,1999,35–39,Male,99
07,Taranaki Region,1999,40–44,Female,12
07,Taranaki Region,1999,40–44,Male,12
07,Taranaki Region,2000,15–19,Female,57
07,Taranaki Region,2000,15–19,Male,72
07,Taranaki Region,2000,20–24,Female,138
07,Taranaki Region,2000,20–24,Male,168
07,Taranaki Region,2000,25–29,Female,207
07,Taranaki Region,2000,25–29,Male,234
07,Taranaki Region,2000,30–34,Female,198
07,Taranaki Region,2000,30–34,Male,204
07,Taranaki Region,2000,35–39,Female,78
07,Taranaki Region,2000,35–39,Male,87
07,Taranaki Region,2000,40–44,Female,18
07,Taranaki Region,2000,40–44,Male,9
07,Taranaki Region,2001,15–19,Female,54
07,Taranaki Region,2001,15–19,Male,66
07,Taranaki Region,2001,20–24,Female,147
07,Taranaki Region,2001,20–24,Male,132
07,Taranaki Region,2001,25–29,Female,201
07,Taranaki Region,2001,25–29,Male,231
07,Taranaki Region,2001,30–34,Female,201
07,Taranaki Region,2001,30–34,Male,174
07,Taranaki Region,2001,35–39,Female,72
07,Taranaki Region,2001,35–39,Male,81
07,Taranaki Region,2001,40–44,Female,12
07,Taranaki Region,2001,40–44,Male,15
07,Taranaki Region,2002,15–19,Female,51
07,Taranaki Region,2002,15–19,Male,60
07,Taranaki Region,2002,20–24,Female,147
07,Taranaki Region,2002,20–24,Male,138
07,Taranaki Region,2002,25–29,Female,195
07,Taranaki Region,2002,25–29,Male,192
07,Taranaki Region,2002,30–34,Female,171
07,Taranaki Region,2002,30–34,Male,207
07,Taranaki Region,2002,35–39,Female,84
07,Taranaki Region,2002,35–39,Male,69
07,Taranaki Region,2002,40–44,Female,12
07,Taranaki Region,2002,40–44,Male,18
07,Taranaki Region,2003,15–19,Female,63
07,Taranaki Region,2003,15–19,Male,60
07,Taranaki Region,2003,20–24,Female,120
07,Taranaki Region,2003,20–24,Male,129
07,Taranaki Region,2003,25–29,Female,174
07,Taranaki Region,2003,25–29,Male,189
07,Taranaki Region,2003,30–34,Female,195
07,Taranaki Region,2003,30–34,Male,201
07,Taranaki Region,2003,35–39,Female,72
07,Taranaki Region,2003,35–39,Male,108
07,Taranaki Region,2003,40–44,Female,18
07,Taranaki Region,2003,40–44,Male,24
07,Taranaki Region,2003,45–49,Female,3
07,Taranaki Region,2004,15–19,Female,60
07,Taranaki Region,2004,15–19,Male,66
07,Taranaki Region,2004,20–24,Female,132
07,Taranaki Region,2004,20–24,Male,153
07,Taranaki Region,2004,25–29,Female,162
07,Taranaki Region,2004,25–29,Male,201
07,Taranaki Region,2004,30–34,Female,189
07,Taranaki Region,2004,30–34,Male,183
07,Taranaki Region,2004,35–39,Female,72
07,Taranaki Region,2004,35–39,Male,75
07,Taranaki Region,2004,40–44,Female,18
07,Taranaki Region,2004,40–44,Male,21
07,Taranaki Region,2004,45–49,Female,3
07,Taranaki Region,2005,15–19,Female,63
07,Taranaki Region,2005,15–19,Male,66
07,Taranaki Region,2005,20–24,Female,135
07,Taranaki Region,2005,20–24,Male,147
07,Taranaki Region,2005,25–29,Female,171
07,Taranaki Region,2005,25–29,Male,204
07,Taranaki Region,2005,30–34,Female,204
07,Taranaki Region,2005,30–34,Male,195
07,Taranaki Region,2005,35–39,Female,90
07,Taranaki Region,2005,35–39,Male,105
07,Taranaki Region,2005,40–44,Female,18
07,Taranaki Region,2005,40–44,Male,21
07,Taranaki Region,2005,45–49,Male,3
07,Taranaki Region,2006,15–19,Female,60
07,Taranaki Region,2006,15–19,Male,66
07,Taranaki Region,2006,20–24,Female,123
07,Taranaki Region,2006,20–24,Male,147
07,Taranaki Region,2006,25–29,Female,189
07,Taranaki Region,2006,25–29,Male,189
07,Taranaki Region,2006,30–34,Female,195
07,Taranaki Region,2006,30–34,Male,189
07,Taranaki Region,2006,35–39,Female,93
07,Taranaki Region,2006,35–39,Male,102
07,Taranaki Region,2006,40–44,Female,12
07,Taranaki Region,2006,40–44,Male,21
07,Taranaki Region,2006,45–49,Female,0
07,Taranaki Region,2007,15–19,Female,75
07,Taranaki Region,2007,15–19,Male,81
07,Taranaki Region,2007,20–24,Female,168
07,Taranaki Region,2007,20–24,Male,168
07,Taranaki Region,2007,25–29,Female,177
07,Taranaki Region,2007,25–29,Male,180
07,Taranaki Region,2007,30–34,Female,222
07,Taranaki Region,2007,30–34,Male,216
07,Taranaki Region,2007,35–39,Female,108
07,Taranaki Region,2007,35–39,Male,120
07,Taranaki Region,2007,40–44,Female,18
07,Taranaki Region,2007,40–44,Male,21
07,Taranaki Region,2007,45–49,Female,3
07,Taranaki Region,2008,15–19,Female,66
07,Taranaki Region,2008,15–19,Male,96
07,Taranaki Region,2008,20–24,Female,171
07,Taranaki Region,2008,20–24,Male,171
07,Taranaki Region,2008,25–29,Female,186
07,Taranaki Region,2008,25–29,Male,195
07,Taranaki Region,2008,30–34,Female,213
07,Taranaki Region,2008,30–34,Male,216
07,Taranaki Region,2008,35–39,Female,123
07,Taranaki Region,2008,35–39,Male,108
07,Taranaki Region,2008,40–44,Female,18
07,Taranaki Region,2008,40–44,Male,30
07,Taranaki Region,2009,15–19,Female,78
07,Taranaki Region,2009,15–19,Male,81
07,Taranaki Region,2009,20–24,Female,150
07,Taranaki Region,2009,20–24,Male,168
07,Taranaki Region,2009,25–29,Female,189
07,Taranaki Region,2009,25–29,Male,231
07,Taranaki Region,2009,30–34,Female,171
07,Taranaki Region,2009,30–34,Male,225
07,Taranaki Region,2009,35–39,Female,138
07,Taranaki Region,2009,35–39,Male,123
07,Taranaki Region,2009,40–44,Female,15
07,Taranaki Region,2009,40–44,Male,18
07,Taranaki Region,2009,45–49,Female,3
07,Taranaki Region,2010,15–19,Female,60
07,Taranaki Region,2010,15–19,Male,63
07,Taranaki Region,2010,20–24,Female,162
07,Taranaki Region,2010,20–24,Male,195
07,Taranaki Region,2010,25–29,Female,204
07,Taranaki Region,2010,25–29,Male,219
07,Taranaki Region,2010,30–34,Female,189
07,Taranaki Region,2010,30–34,Male,219
07,Taranaki Region,2010,35–39,Female,138
07,Taranaki Region,2010,35–39,Male,117
07,Taranaki Region,2010,40–44,Female,27
07,Taranaki Region,2010,40–44,Male,33
07,Taranaki Region,2010,45–49,Female,3
07,Taranaki Region,2010,45–49,Male,3
07,Taranaki Region,2011,15–19,Female,51
07,Taranaki Region,2011,15–19,Male,75
07,Taranaki Region,2011,20–24,Female,171
07,Taranaki Region,2011,20–24,Male,177
07,Taranaki Region,2011,25–29,Female,204
07,Taranaki Region,2011,25–29,Male,210
07,Taranaki Region,2011,30–34,Female,183
07,Taranaki Region,2011,30–34,Male,213
07,Taranaki Region,2011,35–39,Female,123
07,Taranaki Region,2011,35–39,Male,108
07,Taranaki Region,2011,40–44,Female,24
07,Taranaki Region,2011,40–44,Male,30
07,Taranaki Region,2011,45–49,Male,0
07,Taranaki Region,2012,15–19,Female,45
07,Taranaki Region,2012,15–19,Male,57
07,Taranaki Region,2012,20–24,Female,153
07,Taranaki Region,2012,20–24,Male,147
07,Taranaki Region,2012,25–29,Female,255
07,Taranaki Region,2012,25–29,Male,213
07,Taranaki Region,2012,30–34,Female,204
07,Taranaki Region,2012,30–34,Male,204
07,Taranaki Region,2012,35–39,Female,99
07,Taranaki Region,2012,35–39,Male,114
07,Taranaki Region,2012,40–44,Female,18
07,Taranaki Region,2012,40–44,Male,27
07,Taranaki Region,2012,45–49,Male,3
07,Taranaki Region,2013,15–19,Female,45
07,Taranaki Region,2013,15–19,Male,48
07,Taranaki Region,2013,20–24,Female,144
07,Taranaki Region,2013,20–24,Male,159
07,Taranaki Region,2013,25–29,Female,195
07,Taranaki Region,2013,25–29,Male,225
07,Taranaki Region,2013,30–34,Female,216
07,Taranaki Region,2013,30–34,Male,183
07,Taranaki Region,2013,35–39,Female,117
07,Taranaki Region,2013,35–39,Male,120
07,Taranaki Region,2013,40–44,Female,27
07,Taranaki Region,2013,40–44,Male,24
07,Taranaki Region,2013,45–49,Female,0
07,Taranaki Region,2014,15–19,Female,39
07,Taranaki Region,2014,15–19,Male,42
07,Taranaki Region,2014,20–24,Female,171
07,Taranaki Region,2014,20–24,Male,165
07,Taranaki Region,2014,25–29,Female,219
07,Taranaki Region,2014,25–29,Male,255
07,Taranaki Region,2014,30–34,Female,180
07,Taranaki Region,2014,30–34,Male,207
07,Taranaki Region,2014,35–39,Female,87
07,Taranaki Region,2014,35–39,Male,108
07,Taranaki Region,2014,40–44,Female,15
07,Taranaki Region,2014,40–44,Male,30
07,Taranaki Region,2014,45–49,Female,3
07,Taranaki Region,2014,45–49,Male,0
07,Taranaki Region,2015,15–19,Female,42
07,Taranaki Region,2015,15–19,Male,45
07,Taranaki Region,2015,20–24,Female,153
07,Taranaki Region,2015,20–24,Male,165
07,Taranaki Region,2015,25–29,Female,225
07,Taranaki Region,2015,25–29,Male,258
07,Taranaki Region,2015,30–34,Female,240
07,Taranaki Region,2015,30–34,Male,216
07,Taranaki Region,2015,35–39,Female,114
07,Taranaki Region,2015,35–39,Male,96
07,Taranaki Region,2015,40–44,Female,21
07,Taranaki Region,2015,40–44,Male,30
07,Taranaki Region,2015,45–49,Female,6
07,Taranaki Region,2015,45–49,Male,3
07,Taranaki Region,2016,15–19,Female,30
07,Taranaki Region,2016,15–19,Male,39
07,Taranaki Region,2016,20–24,Female,135
07,Taranaki Region,2016,20–24,Male,159
07,Taranaki Region,2016,25–29,Female,213
07,Taranaki Region,2016,25–29,Male,246
07,Taranaki Region,2016,30–34,Female,207
07,Taranaki Region,2016,30–34,Male,210
07,Taranaki Region,2016,35–39,Female,105
07,Taranaki Region,2016,35–39,Male,111
07,Taranaki Region,2016,40–44,Female,27
07,Taranaki Region,2016,40–44,Male,18
08,Manawatu-Wanganui Region,1997,15–19,Female,150
08,Manawatu-Wanganui Region,1997,15–19,Male,189
08,Manawatu-Wanganui Region,1997,20–24,Female,390
08,Manawatu-Wanganui Region,1997,20–24,Male,405
08,Manawatu-Wanganui Region,1997,25–29,Female,579
08,Manawatu-Wanganui Region,1997,25–29,Male,573
08,Manawatu-Wanganui Region,1997,30–34,Female,423
08,Manawatu-Wanganui Region,1997,30–34,Male,435
08,Manawatu-Wanganui Region,1997,35–39,Female,156
08,Manawatu-Wanganui Region,1997,35–39,Male,183
08,Manawatu-Wanganui Region,1997,40–44,Female,36
08,Manawatu-Wanganui Region,1997,40–44,Male,30
08,Manawatu-Wanganui Region,1997,45–49,Female,0
08,Manawatu-Wanganui Region,1997,45–49,Male,0
08,Manawatu-Wanganui Region,1998,15–19,Female,174
08,Manawatu-Wanganui Region,1998,15–19,Male,186
08,Manawatu-Wanganui Region,1998,20–24,Female,372
08,Manawatu-Wanganui Region,1998,20–24,Male,372
08,Manawatu-Wanganui Region,1998,25–29,Female,543
08,Manawatu-Wanganui Region,1998,25–29,Male,534
08,Manawatu-Wanganui Region,1998,30–34,Female,369
08,Manawatu-Wanganui Region,1998,30–34,Male,420
08,Manawatu-Wanganui Region,1998,35–39,Female,195
08,Manawatu-Wanganui Region,1998,35–39,Male,180
08,Manawatu-Wanganui Region,1998,40–44,Female,30
08,Manawatu-Wanganui Region,1998,40–44,Male,33
08,Manawatu-Wanganui Region,1998,45–49,Male,0
08,Manawatu-Wanganui Region,1999,15–19,Female,141
08,Manawatu-Wanganui Region,1999,15–19,Male,138
08,Manawatu-Wanganui Region,1999,20–24,Female,348
08,Manawatu-Wanganui Region,1999,20–24,Male,351
08,Manawatu-Wanganui Region,1999,25–29,Female,444
08,Manawatu-Wanganui Region,1999,25–29,Male,522
08,Manawatu-Wanganui Region,1999,30–34,Female,402
08,Manawatu-Wanganui Region,1999,30–34,Male,417
08,Manawatu-Wanganui Region,1999,35–39,Female,213
08,Manawatu-Wanganui Region,1999,35–39,Male,183
08,Manawatu-Wanganui Region,1999,40–44,Female,27
08,Manawatu-Wanganui Region,1999,40–44,Male,24
08,Manawatu-Wanganui Region,1999,45–49,Female,0
08,Manawatu-Wanganui Region,1999,45–49,Male,3
08,Manawatu-Wanganui Region,2000,15–19,Female,135
08,Manawatu-Wanganui Region,2000,15–19,Male,171
08,Manawatu-Wanganui Region,2000,20–24,Female,381
08,Manawatu-Wanganui Region,2000,20–24,Male,357
08,Manawatu-Wanganui Region,2000,25–29,Female,498
08,Manawatu-Wanganui Region,2000,25–29,Male,486
08,Manawatu-Wanganui Region,2000,30–34,Female,423
08,Manawatu-Wanganui Region,2000,30–34,Male,477
08,Manawatu-Wanganui Region,2000,35–39,Female,183
08,Manawatu-Wanganui Region,2000,35–39,Male,195
08,Manawatu-Wanganui Region,2000,40–44,Female,30
08,Manawatu-Wanganui Region,2000,40–44,Male,39
08,Manawatu-Wanganui Region,2000,45–49,Male,0
08,Manawatu-Wanganui Region,2001,15–19,Female,144
08,Manawatu-Wanganui Region,2001,15–19,Male,165
08,Manawatu-Wanganui Region,2001,20–24,Female,339
08,Manawatu-Wanganui Region,2001,20–24,Male,345
08,Manawatu-Wanganui Region,2001,25–29,Female,438
08,Manawatu-Wanganui Region,2001,25–29,Male,459
08,Manawatu-Wanganui Region,2001,30–34,Female,411
08,Manawatu-Wanganui Region,2001,30–34,Male,447
08,Manawatu-Wanganui Region,2001,35–39,Female,204
08,Manawatu-Wanganui Region,2001,35–39,Male,204
08,Manawatu-Wanganui Region,2001,40–44,Female,36
08,Manawatu-Wanganui Region,2001,40–44,Male,30
08,Manawatu-Wanganui Region,2001,45–49,Female,3
08,Manawatu-Wanganui Region,2002,15–19,Female,132
08,Manawatu-Wanganui Region,2002,15–19,Male,138
08,Manawatu-Wanganui Region,2002,20–24,Female,303
08,Manawatu-Wanganui Region,2002,20–24,Male,318
08,Manawatu-Wanganui Region,2002,25–29,Female,423
08,Manawatu-Wanganui Region,2002,25–29,Male,405
08,Manawatu-Wanganui Region,2002,30–34,Female,375
08,Manawatu-Wanganui Region,2002,30–34,Male,378
08,Manawatu-Wanganui Region,2002,35–39,Female,180
08,Manawatu-Wanganui Region,2002,35–39,Male,159
08,Manawatu-Wanganui Region,2002,40–44,Female,39
08,Manawatu-Wanganui Region,2002,40–44,Male,39
08,Manawatu-Wanganui Region,2002,45–49,Male,3
08,Manawatu-Wanganui Region,2003,15–19,Female,123
08,Manawatu-Wanganui Region,2003,15–19,Male,150
08,Manawatu-Wanganui Region,2003,20–24,Female,300
08,Manawatu-Wanganui Region,2003,20–24,Male,297
08,Manawatu-Wanganui Region,2003,25–29,Female,372
08,Manawatu-Wanganui Region,2003,25–29,Male,423
08,Manawatu-Wanganui Region,2003,30–34,Female,384
08,Manawatu-Wanganui Region,2003,30–34,Male,423
08,Manawatu-Wanganui Region,2003,35–39,Female,189
08,Manawatu-Wanganui Region,2003,35–39,Male,180
08,Manawatu-Wanganui Region,2003,40–44,Female,39
08,Manawatu-Wanganui Region,2003,40–44,Male,48
08,Manawatu-Wanganui Region,2003,45–49,Female,3
08,Manawatu-Wanganui Region,2003,45–49,Male,0
08,Manawatu-Wanganui Region,2004,15–19,Female,144
08,Manawatu-Wanganui Region,2004,15–19,Male,132
08,Manawatu-Wanganui Region,2004,20–24,Female,315
08,Manawatu-Wanganui Region,2004,20–24,Male,372
08,Manawatu-Wanganui Region,2004,25–29,Female,363
08,Manawatu-Wanganui Region,2004,25–29,Male,396
08,Manawatu-Wanganui Region,2004,30–34,Female,375
08,Manawatu-Wanganui Region,2004,30–34,Male,369
08,Manawatu-Wanganui Region,2004,35–39,Female,195
08,Manawatu-Wanganui Region,2004,35–39,Male,195
08,Manawatu-Wanganui Region,2004,40–44,Female,36
08,Manawatu-Wanganui Region,2004,40–44,Male,45
08,Manawatu-Wanganui Region,2004,45–49,Female,0
08,Manawatu-Wanganui Region,2004,45–49,Male,3
08,Manawatu-Wanganui Region,2005,15–19,Female,153
08,Manawatu-Wanganui Region,2005,15–19,Male,153
08,Manawatu-Wanganui Region,2005,20–24,Female,315
08,Manawatu-Wanganui Region,2005,20–24,Male,327
08,Manawatu-Wanganui Region,2005,25–29,Female,402
08,Manawatu-Wanganui Region,2005,25–29,Male,396
08,Manawatu-Wanganui Region,2005,30–34,Female,405
08,Manawatu-Wanganui Region,2005,30–34,Male,387
08,Manawatu-Wanganui Region,2005,35–39,Female,189
08,Manawatu-Wanganui Region,2005,35–39,Male,189
08,Manawatu-Wanganui Region,2005,40–44,Female,42
08,Manawatu-Wanganui Region,2005,40–44,Male,54
08,Manawatu-Wanganui Region,2005,45–49,Female,3
08,Manawatu-Wanganui Region,2005,45–49,Male,0
08,Manawatu-Wanganui Region,2006,15–19,Female,162
08,Manawatu-Wanganui Region,2006,15–19,Male,174
08,Manawatu-Wanganui Region,2006,20–24,Female,339
08,Manawatu-Wanganui Region,2006,20–24,Male,315
08,Manawatu-Wanganui Region,2006,25–29,Female,366
08,Manawatu-Wanganui Region,2006,25–29,Male,447
08,Manawatu-Wanganui Region,2006,30–34,Female,438
08,Manawatu-Wanganui Region,2006,30–34,Male,417
08,Manawatu-Wanganui Region,2006,35–39,Female,219
08,Manawatu-Wanganui Region,2006,35–39,Male,189
08,Manawatu-Wanganui Region,2006,40–44,Female,39
08,Manawatu-Wanganui Region,2006,40–44,Male,63
08,Manawatu-Wanganui Region,2006,45–49,Male,3
08,Manawatu-Wanganui Region,2007,15–19,Female,168
08,Manawatu-Wanganui Region,2007,15–19,Male,165
08,Manawatu-Wanganui Region,2007,20–24,Female,366
08,Manawatu-Wanganui Region,2007,20–24,Male,345
08,Manawatu-Wanganui Region,2007,25–29,Female,375
08,Manawatu-Wanganui Region,2007,25–29,Male,435
08,Manawatu-Wanganui Region,2007,30–34,Female,381
08,Manawatu-Wanganui Region,2007,30–34,Male,417
08,Manawatu-Wanganui Region,2007,35–39,Female,219
08,Manawatu-Wanganui Region,2007,35–39,Male,225
08,Manawatu-Wanganui Region,2007,40–44,Female,39
08,Manawatu-Wanganui Region,2007,40–44,Male,33
08,Manawatu-Wanganui Region,2007,45–49,Female,3
08,Manawatu-Wanganui Region,2007,45–49,Male,3
08,Manawatu-Wanganui Region,2008,15–19,Female,180
08,Manawatu-Wanganui Region,2008,15–19,Male,198
08,Manawatu-Wanganui Region,2008,20–24,Female,381
08,Manawatu-Wanganui Region,2008,20–24,Male,360
08,Manawatu-Wanganui Region,2008,25–29,Female,456
08,Manawatu-Wanganui Region,2008,25–29,Male,444
08,Manawatu-Wanganui Region,2008,30–34,Female,381
08,Manawatu-Wanganui Region,2008,30–34,Male,399
08,Manawatu-Wanganui Region,2008,35–39,Female,237
08,Manawatu-Wanganui Region,2008,35–39,Male,243
08,Manawatu-Wanganui Region,2008,40–44,Female,42
08,Manawatu-Wanganui Region,2008,40–44,Male,45
08,Manawatu-Wanganui Region,2008,45–49,Female,0
08,Manawatu-Wanganui Region,2008,45–49,Male,3
08,Manawatu-Wanganui Region,2009,15–19,Female,150
08,Manawatu-Wanganui Region,2009,15–19,Male,180
08,Manawatu-Wanganui Region,2009,20–24,Female,384
08,Manawatu-Wanganui Region,2009,20–24,Male,408
08,Manawatu-Wanganui Region,2009,25–29,Female,393
08,Manawatu-Wanganui Region,2009,25–29,Male,414
08,Manawatu-Wanganui Region,2009,30–34,Female,393
08,Manawatu-Wanganui Region,2009,30–34,Male,396
